Feature	Intercept_mean	tumor_type[T.HCC]_mean	Intercept_std	tumor_type[T.HCC]_std	Intercept_hdi	tumor_type[T.HCC]_hdi
G900106525	-7.101035514999992	0.7465322975359989	0.7967228654773475	0.8877991856520404	(-8.61443, -5.60797)	(-0.822131, 2.58514)
G000227295	-10.236370995000021	2.5260533885640015	2.058419597848253	2.0879321608766626	(-14.261, -7.06237)	(-1.1533, 6.39609)
G008801675	-10.339285629999974	3.6573158883500008	2.0034477415184826	2.0096915537928677	(-14.1047, -7.01474)	(0.349658, 7.48095)
G006517255	-6.362415755	-6.330512334626493	0.5480634722425224	2.6690702582295813	(-7.40161, -5.41246)	(-11.608, -1.90985)
G002087975	-8.02005435999999	0.2167117579349997	1.1875913736859531	1.2813843237851132	(-10.3275, -6.03315)	(-1.92069, 2.75056)
G011058205	-5.907433824999993	-0.10091277258784975	0.44992336951443124	0.5302715142741824	(-6.78466, -5.09375)	(-1.01498, 0.923363)
G003031105	-10.121982159999972	2.3595779395799945	2.349350713171118	2.354174923918215	(-14.7351, -5.99168)	(-1.6955, 6.68678)
G000368925	-10.293982911500002	1.4669691685369992	2.269952912832721	2.363643655634636	(-14.6841, -6.57324)	(-2.25842, 6.42431)
G902859695	-10.451765832000012	1.5125746681624987	2.497232464203758	2.525699193689355	(-15.5502, -6.46378)	(-3.05625, 6.35505)
G015557635	-4.942531034999994	-0.6550957567449996	0.39540383929456063	0.5016057876115343	(-5.60794, -4.11029)	(-1.58806, 0.346065)
G000621065	-8.034812139999998	-0.5853460292065005	1.1372019569022118	1.3232602292533038	(-10.2976, -6.09281)	(-2.8996, 1.91368)
G900187975	-9.525986032479993	-1.7961689434385029	4.904155049018429	4.5890247522969805	(-19.6225, -0.553388)	(-10.7095, 7.15273)
G019890915	-8.775023107500006	1.973003343054001	3.0829795616259723	3.129945631995811	(-14.5358, -2.43054)	(-3.65613, 8.50012)
G000973625	-9.827247864999995	3.2846977047850054	2.2960994474679874	2.332020267141041	(-14.2403, -5.75836)	(-0.780559, 7.75637)
G002370525	-10.658686370000016	2.037130049574999	2.2180398045833227	2.2597727689704836	(-15.042, -7.20408)	(-1.67732, 6.37934)
G016862315	-4.564820350000002	-0.8157360675019995	0.3710730374727829	0.4562147375706621	(-5.26403, -3.87064)	(-1.69604, 0.0111943)
G000010425	-7.289948904999984	-0.5331436079374998	0.7718568868010124	0.8945777486800136	(-8.81156, -6.00624)	(-2.02968, 1.31863)
G013408445	-7.154087930000013	1.4731380306099982	0.7957897240388412	0.8393655339483457	(-8.74963, -5.77561)	(-0.0650706, 3.05654)
G001591345	-6.246615974999998	-0.5983939225999999	0.4839187627857069	0.5571116529084094	(-7.1108, -5.33829)	(-1.6935, 0.399804)
G003951285	-10.547927504999983	1.956874873697999	2.1789557187655357	2.2230042885499537	(-14.4026, -6.82273)	(-1.88478, 6.25218)
G900106845	-6.86965269999999	0.3516240498374997	1.0266460895378267	1.1441459001050802	(-8.80569, -4.87167)	(-1.72603, 2.65596)
G000231215	-3.167382329999999	0.5674469508964995	0.21249564537319615	0.2537077957567761	(-3.55075, -2.76232)	(0.0576238, 1.01219)
G008802215	-8.145768974999994	0.2543012760600006	1.2144934823012419	1.313039386285367	(-10.3398, -6.09404)	(-1.81728, 2.92947)
G006519715	-5.400941729999997	-0.29806440279882956	0.409548052041158	0.47274087573756973	(-6.22859, -4.69082)	(-1.12002, 0.676989)
G002091555	-9.525986032479993	-1.7961689434385029	4.904155049018429	4.5890247522969805	(-19.6225, -0.553388)	(-10.7095, 7.15273)
G011090165	-6.400982049999987	-0.4556190677039353	0.5924472970376333	0.6834876332696607	(-7.50335, -5.26527)	(-1.65343, 0.921586)
G003044275	-6.4785576865	0.07655304170049998	1.703026190737439	1.9365603986561686	(-9.27362, -3.2001)	(-3.57714, 3.84435)
G000369625	-7.291610964999993	-1.6939641020200025	0.8086984488608956	1.086447571029759	(-8.9122, -5.84633)	(-3.74312, 0.45078)
G903797705	-8.126215230000005	1.0785756853950001	1.1615002130292733	1.197719833792326	(-10.4295, -6.22472)	(-0.972633, 3.42158)
G015668785	-6.6644250600000055	-1.5798373484305	0.7500908532994491	1.0071699836994967	(-8.13929, -5.32363)	(-3.39389, 0.383404)
G000621245	-6.8245029079499915	-4.730131586355006	1.9372491702126573	3.853550247793339	(-10.285, -3.17711)	(-12.3099, 2.67871)
G900416805	-7.373101559999992	0.7215247582779992	0.9901998946612577	1.0978079987777964	(-9.29976, -5.74857)	(-1.30652, 2.74869)
G020097475	-9.525986032479993	-1.7961689434385029	4.904155049018429	4.5890247522969805	(-19.6225, -0.553388)	(-10.7095, 7.15273)
G001042925	-10.339285629999974	3.6573158883500008	2.0034477415184826	2.0096915537928677	(-14.1047, -7.01474)	(0.349658, 7.48095)
G002735225	-9.57490835295001	0.6014507621800005	3.4743054251477687	3.0689902834372957	(-15.5934, -2.10989)	(-4.58212, 6.9523)
G016882605	-9.886970625500005	0.8234866035199998	2.956839519811652	2.930589705809427	(-15.844, -4.24302)	(-4.14825, 6.52045)
G000011065	-10.498721974999992	2.0216756428304965	2.2601407443617862	2.2754700891721154	(-14.863, -6.82448)	(-1.89288, 6.40916)
G013408715	-8.356758198399998	3.9060560972600036	2.9689264595558016	2.9907482382339428	(-13.9124, -2.74257)	(-1.43136, 9.7221)
G001591365	-10.542514055000016	1.9587043511069986	2.1509115404858687	2.2016148160658915	(-14.4163, -6.89005)	(-2.11565, 5.88374)
G003952165	-10.038459245000011	4.188847550200006	2.1026398213054422	2.13816613340419	(-14.024, -6.56941)	(0.46241, 8.07722)
G900107225	-8.156206115000009	-0.8240932258675011	1.2633416850683576	1.563465656970303	(-10.6624, -5.97698)	(-3.68095, 1.99609)
G000245775	-9.223479203999998	2.2194616129525	2.587607156415497	2.5715338928553573	(-14.6829, -4.80191)	(-2.96804, 6.89815)
G008802275	-4.6440371549999995	-0.4532661786394998	0.26962239116337505	0.3208371750700451	(-5.09718, -4.09617)	(-1.0453, 0.157877)
G006539445	-8.08841112999999	0.37166731063150005	1.0785755535896526	1.1639534143469492	(-10.2395, -6.27212)	(-1.73306, 2.59936)
G002091615	-10.310079735000022	1.6989798452504983	2.367278030029485	2.386500417977009	(-15.0626, -6.73552)	(-2.23269, 6.37065)
G011578285	-5.663692011600007	-0.3209784891649993	2.548700578731492	3.208581564997937	(-10.2057, -0.995181)	(-7.06136, 5.54877)
G003046295	-4.622248915000003	-0.3116517450673508	0.2876418445337407	0.3431864676341965	(-5.187, -4.10908)	(-0.954349, 0.318573)
G000371765	-7.254133320000009	-0.7778756700105005	0.8943701769155639	1.1075905956224545	(-9.04242, -5.66406)	(-2.85473, 1.20732)
G903819435	-7.997987072500006	1.4498054759909997	1.4385917580165313	1.5755416832189422	(-10.6569, -5.47248)	(-1.46984, 4.40006)
G015669135	-9.842390786534995	1.3151452988435013	3.314353220785231	3.0677860090324915	(-16.3144, -3.63084)	(-4.68514, 7.03457)
G000689195	-10.532924889999995	3.123917114670005	2.221840543449797	2.23917480130791	(-14.4935, -6.94045)	(-0.388663, 7.30521)
G900444865	-9.891295529649994	1.6729076888900012	2.4502146301047945	2.430450998003502	(-14.7592, -5.14406)	(-2.45505, 6.7019)
G020149745	-9.984878250619989	0.7742530708069993	3.260208638476685	2.913779820902388	(-16.4252, -4.053)	(-4.36208, 6.49946)
G001045685	-10.339285629999974	3.6573158883500008	2.0034477415184826	2.0096915537928677	(-14.1047, -7.01474)	(0.349658, 7.48095)
G002752675	-10.410729304999995	1.7139917625500014	2.1275967118291366	2.19385834215646	(-14.1321, -6.45416)	(-2.22114, 5.83075)
G016889225	-10.08744072999996	3.1097655052000004	1.9811871477432825	1.993436941622582	(-13.986, -6.76744)	(-0.370901, 6.93766)
G000012825	-6.22058077500001	-0.2381608818300001	0.465372973196284	0.5113564652178695	(-7.079, -5.30796)	(-1.11746, 0.858119)
G013410775	-2.8825198099999967	-0.625955745350001	0.1580479269714217	0.19714970602891385	(-3.19653, -2.61707)	(-1.01497, -0.268555)
G001595965	-5.252740149999996	-1.5431808735844994	0.6339190637543393	0.7788349256044858	(-6.38302, -4.0413)	(-3.11125, -0.169216)
G003965815	-6.748561720000004	1.6027926955790006	0.7095889002082415	0.8233868132245945	(-8.11056, -5.45021)	(0.0504432, 3.12271)
G900107285	-5.6230201099999855	-0.43778505350750047	0.49520368778048124	0.5720844161063708	(-6.57474, -4.74009)	(-1.54669, 0.649503)
G000248155	-7.282738585000013	-0.6626796885069995	0.8310148525786696	0.9788577982874132	(-8.91244, -5.79423)	(-2.50133, 1.25253)
G008868275	-9.781716899499994	2.453420248743498	2.3633954860432627	2.3989545557727032	(-14.4002, -5.65333)	(-1.60741, 7.17166)
