Feature	Intercept_mean	tumor_type[T.HCC]_mean	Intercept_std	tumor_type[T.HCC]_std	Intercept_hdi	tumor_type[T.HCC]_hdi
G000688415	-7.9786821888999935	1.3080394547669993	4.1732205334699035	3.8940231393730613	(-15.5103, -0.0700241)	(-5.7192, 8.60779)
G001275345	-10.325436399650021	-1.5879729669649978	5.01831497064975	4.830625263774914	(-18.5207, -0.190342)	(-11.2871, 6.83537)
G000838645	-10.325436399650021	-1.5879729669649978	5.01831497064975	4.830625263774914	(-18.5207, -0.190342)	(-11.2871, 6.83537)
G001696605	-10.325436399650021	-1.5879729669649978	5.01831497064975	4.830625263774914	(-18.5207, -0.190342)	(-11.2871, 6.83537)
G000252835	-10.325436399650021	-1.5879729669649978	5.01831497064975	4.830625263774914	(-18.5207, -0.190342)	(-11.2871, 6.83537)
G002959715	-10.512245445000008	-0.3922476539565003	1.3314531044818305	1.7382317436036037	(-13.1303, -8.19436)	(-3.59803, 2.83742)
G000154105	-9.526539113000023	1.078070593669998	2.0452246104878897	2.0785652520227034	(-13.0437, -5.37549)	(-2.9435, 5.15683)
G002310475	-10.325436399650021	-1.5879729669649978	5.01831497064975	4.830625263774914	(-18.5207, -0.190342)	(-11.2871, 6.83537)
G002087975	-10.325436399650021	-1.5879729669649978	5.01831497064975	4.830625263774914	(-18.5207, -0.190342)	(-11.2871, 6.83537)
G003468475	-8.571119160750014	-3.5049926002950014	2.7800792617873156	4.030085181967475	(-12.6233, -2.66679)	(-10.724, 4.77932)
G000374425	-10.325436399650021	-1.5879729669649978	5.01831497064975	4.830625263774914	(-18.5207, -0.190342)	(-11.2871, 6.83537)
G000688495	-10.325436399650021	-1.5879729669649978	5.01831497064975	4.830625263774914	(-18.5207, -0.190342)	(-11.2871, 6.83537)
G001293525	-10.325436399650021	-1.5879729669649978	5.01831497064975	4.830625263774914	(-18.5207, -0.190342)	(-11.2871, 6.83537)
G001700755	-11.808756810499997	1.5116156190269976	3.219113804033168	2.889782900914809	(-17.2656, -4.56341)	(-3.83645, 6.93928)
G000839785	-10.325436399650021	-1.5879729669649978	5.01831497064975	4.830625263774914	(-18.5207, -0.190342)	(-11.2871, 6.83537)
G000253275	-10.325436399650021	-1.5879729669649978	5.01831497064975	4.830625263774914	(-18.5207, -0.190342)	(-11.2871, 6.83537)
G002980595	-10.325436399650021	-1.5879729669649978	5.01831497064975	4.830625263774914	(-18.5207, -0.190342)	(-11.2871, 6.83537)
G002327145	-10.325436399650021	-1.5879729669649978	5.01831497064975	4.830625263774914	(-18.5207, -0.190342)	(-11.2871, 6.83537)
G000154125	-10.325436399650021	-1.5879729669649978	5.01831497064975	4.830625263774914	(-18.5207, -0.190342)	(-11.2871, 6.83537)
G002088015	-10.325436399650021	-1.5879729669649978	5.01831497064975	4.830625263774914	(-18.5207, -0.190342)	(-11.2871, 6.83537)
G003470375	-10.325436399650021	-1.5879729669649978	5.01831497064975	4.830625263774914	(-18.5207, -0.190342)	(-11.2871, 6.83537)
G000374625	-10.325436399650021	-1.5879729669649978	5.01831497064975	4.830625263774914	(-18.5207, -0.190342)	(-11.2871, 6.83537)
G000689195	-10.325436399650021	-1.5879729669649978	5.01831497064975	4.830625263774914	(-18.5207, -0.190342)	(-11.2871, 6.83537)
G001298675	-10.325436399650021	-1.5879729669649978	5.01831497064975	4.830625263774914	(-18.5207, -0.190342)	(-11.2871, 6.83537)
G001704615	-10.325436399650021	-1.5879729669649978	5.01831497064975	4.830625263774914	(-18.5207, -0.190342)	(-11.2871, 6.83537)
G000845685	-10.707195719999977	-3.7221604632050034	1.5852400993191478	3.293242837304345	(-13.888, -8.30656)	(-10.352, 1.92905)
G000262525	-10.325436399650021	-1.5879729669649978	5.01831497064975	4.830625263774914	(-18.5207, -0.190342)	(-11.2871, 6.83537)
G002980625	-10.325436399650021	-1.5879729669649978	5.01831497064975	4.830625263774914	(-18.5207, -0.190342)	(-11.2871, 6.83537)
G002355975	-10.325436399650021	-1.5879729669649978	5.01831497064975	4.830625263774914	(-18.5207, -0.190342)	(-11.2871, 6.83537)
G000154205	-7.825937314899999	-0.6147839410449999	2.0885312450488334	2.4774787553700173	(-10.972, -3.68916)	(-5.32372, 3.69399)
G002091555	-7.3037010540500065	2.5228431401899982	2.243588645529758	2.5125422278792255	(-10.9789, -3.15181)	(-2.05158, 7.47477)
G003544815	-10.325436399650021	-1.5879729669649978	5.01831497064975	4.830625263774914	(-18.5207, -0.190342)	(-11.2871, 6.83537)
G000375525	-10.325436399650021	-1.5879729669649978	5.01831497064975	4.830625263774914	(-18.5207, -0.190342)	(-11.2871, 6.83537)
G000690815	-6.429042058300002	0.4315068745800004	1.884741896344731	2.271357038193069	(-9.49927, -2.67039)	(-4.12992, 4.73781)
G001314995	-10.325436399650021	-1.5879729669649978	5.01831497064975	4.830625263774914	(-18.5207, -0.190342)	(-11.2871, 6.83537)
G001705425	-10.325436399650021	-1.5879729669649978	5.01831497064975	4.830625263774914	(-18.5207, -0.190342)	(-11.2871, 6.83537)
G000846365	-7.29826494005001	-0.1098970216650001	2.602455138070331	2.950062945832327	(-11.4196, -2.53326)	(-5.89075, 5.37321)
G000263675	-10.325436399650021	-1.5879729669649978	5.01831497064975	4.830625263774914	(-18.5207, -0.190342)	(-11.2871, 6.83537)
G002992955	-10.325436399650021	-1.5879729669649978	5.01831497064975	4.830625263774914	(-18.5207, -0.190342)	(-11.2871, 6.83537)
G002370525	-10.325436399650021	-1.5879729669649978	5.01831497064975	4.830625263774914	(-18.5207, -0.190342)	(-11.2871, 6.83537)
G000154465	-5.861983013150007	-5.9007925962550045	1.5203974415075023	3.625965033361444	(-8.33034, -3.03384)	(-13.2613, 0.540295)
G002091615	-7.118881618065012	2.053076735462	3.3202925438948534	3.2601721539505673	(-12.9205, -1.37321)	(-3.56823, 8.61306)
G007341375	-10.597631802060008	1.3142968465299993	3.685300359724378	3.1419873543352086	(-16.6571, -3.10388)	(-4.36569, 7.82071)
G004341365	-10.325436399650021	-1.5879729669649978	5.01831497064975	4.830625263774914	(-18.5207, -0.190342)	(-11.2871, 6.83537)
G003544835	-10.325436399650021	-1.5879729669649978	5.01831497064975	4.830625263774914	(-18.5207, -0.190342)	(-11.2871, 6.83537)
G000376705	-6.3807693121500115	2.0868932664299993	2.553977451526634	2.7411731094722844	(-10.453, -1.44566)	(-2.82294, 7.77451)
G000696675	-10.325436399650021	-1.5879729669649978	5.01831497064975	4.830625263774914	(-18.5207, -0.190342)	(-11.2871, 6.83537)
G001404635	-10.597631802060008	1.3142968465299993	3.685300359724378	3.1419873543352086	(-16.6571, -3.10388)	(-4.36569, 7.82071)
