Feature	Intercept_mean	tumor_type[T.HCC]_mean	Intercept_std	tumor_type[T.HCC]_std	Intercept_hdi	tumor_type[T.HCC]_hdi
G000741415	-7.30003237	-0.508584476994	0.3532097994292953	0.49038976706105475	(-7.98805, -6.68781)	(-1.39511, 0.456682)
G019973715	-8.503690215999999	0.863855384409	1.520296558088525	1.7645565396769916	(-11.2397, -5.59633)	(-2.30748, 4.26516)
G900116825	-8.323360025000005	0.629243373665	0.9087417489089238	1.128808321370924	(-9.90359, -6.65003)	(-1.24111, 2.88994)
G002847555	-5.424210633999997	-3.314086082585004	1.3326300091416554	1.947238422160776	(-7.51369, -3.01595)	(-7.14975, 0.433473)
G010120595	-9.895728519999995	-0.10237824294500006	1.1294671253996784	1.3923236777958248	(-12.0562, -8.03852)	(-2.68116, 2.59565)
G015668785	-7.381656020000012	-0.45932069130599984	0.5591323509420284	0.7547158318999303	(-8.4831, -6.34419)	(-1.80649, 1.00568)
G013426955	-3.0022983249999946	-0.5762027267000003	0.11973126087469545	0.1560913898690769	(-3.22168, -2.77477)	(-0.872815, -0.300164)
G005845345	-8.419902799999996	0.44727994821999967	0.7413241799487317	0.8732800873908235	(-9.84397, -7.04029)	(-1.24953, 2.02838)
G002215055	-9.756702305000003	0.9914174334578003	1.0281434906144367	1.1309374767505458	(-11.8069, -8.03593)	(-0.959619, 3.22912)
G000899395	-11.807722732800006	1.8543959412249995	2.189431698045756	2.2429609971894475	(-16.1377, -8.71092)	(-1.61999, 6.63666)
G003664645	-7.6880658649999996	-1.4198564943509986	0.46112557321281994	0.7532782108286289	(-8.54736, -6.76584)	(-2.77245, 0.122774)
G003031105	-11.449973174999975	3.983549654905002	2.215851352735663	2.2532207859352917	(-16.0947, -7.79389)	(0.191499, 8.74008)
G008326345	-6.855571669999997	0.7227101578700013	0.29796154558635757	0.3363978992546557	(-7.40115, -6.2901)	(0.0853513, 1.32468)
G016907795	-6.502686950000006	-0.22326158752774997	0.32424772764662113	0.40554306323039635	(-7.1892, -5.9596)	(-0.93455, 0.583183)
G001431675	-9.125223680000008	-0.37942723319050026	0.8346730933057317	1.055232212284966	(-10.7396, -7.6236)	(-2.19178, 1.82428)
G001758785	-6.588485674999993	-0.27260428735200004	0.3593834408059786	0.4761965157334814	(-7.22786, -5.88873)	(-1.17074, 0.606716)
G000413935	-9.187936750000004	-0.8108273957650008	0.8716580997779684	1.1941933579030022	(-10.798, -7.67392)	(-3.14415, 1.31954)
G000741565	-9.372750658500017	1.2244263848800017	1.5658631208203155	1.5677134688719057	(-12.1673, -7.00966)	(-1.39178, 4.52993)
G020097475	-11.672160977500004	0.850328194494001	2.935452889176927	2.7111168963824412	(-18.0421, -6.74609)	(-3.83532, 6.51673)
G900142715	-6.480431735000002	-0.49891853782650525	0.3642878451058171	0.45861216346576167	(-7.13265, -5.80872)	(-1.33231, 0.388035)
G010509075	-7.6401174850000055	-1.3831894155579987	0.5781845160604224	0.8357901802450088	(-8.80774, -6.59178)	(-3.00182, 0.168693)
G002885975	-7.646264669999995	-1.0383445012999994	0.6612968059478972	0.856181911712592	(-8.87068, -6.47663)	(-2.60484, 0.703648)
G015669135	-7.6792718049999955	-0.7550691600400009	0.43657568084032333	0.5711351750240327	(-8.50595, -6.96581)	(-1.77027, 0.338459)
G005845365	-8.522110725000012	-0.39901743454499905	0.6258946117004237	0.803035128050251	(-9.68302, -7.39598)	(-1.86497, 1.12644)
G013426975	-6.2326758699999925	-0.977990679265	0.2458276855713022	0.33710766893613053	(-6.68425, -5.76389)	(-1.59678, -0.317773)
G002217285	-7.172898904999999	0.47388853040199974	0.7445631143657673	0.9687053801118132	(-8.55043, -5.78556)	(-1.37863, 2.35373)
G000899415	-12.04745350150002	1.3094529265099981	2.6984304351049047	2.6513534346899434	(-17.2168, -7.3762)	(-3.78183, 6.08042)
G003688935	-9.672317340000019	0.38016477046149916	1.2065810709133569	1.3468175984697883	(-12.0592, -7.59743)	(-2.07892, 2.83611)
G003033105	-10.057330405450008	-1.6854555734795011	4.988509334472221	4.410769039819716	(-18.1402, 0.640266)	(-9.60139, 6.834)
G008329925	-6.379596800000006	-0.9157910573500012	0.24381553027865138	0.34747900428009654	(-6.82901, -5.89454)	(-1.55724, -0.256643)
G017132755	-8.112266279999991	-0.8348351859753496	0.49825187588323433	0.6828798500443793	(-9.07659, -7.23844)	(-2.12226, 0.455729)
G001434005	-10.057330405450008	-1.6854555734795011	4.988509334472221	4.410769039819716	(-18.1402, 0.640266)	(-9.60139, 6.834)
G001766235	-9.970703690000025	-4.016776629235008	1.6047158478227799	3.455164467662536	(-13.0608, -6.85166)	(-10.3615, 2.59686)
G000428125	-6.964875019999981	-0.8196850592100005	0.3199726002788351	0.43297455405786356	(-7.58372, -6.39885)	(-1.62925, -0.0327439)
G000741605	-8.167443720000012	-0.9426564532150015	0.7674833247981102	0.9480971159139091	(-9.68761, -7.04869)	(-2.63181, 0.854912)
G020149745	-9.08898529999998	-0.09961152337000007	0.7738621311765482	0.9568335599926422	(-10.5692, -7.79394)	(-1.84073, 1.76446)
G900143175	-11.370302725499995	1.2716629573599993	3.3031534702987067	2.9448676819828816	(-17.5947, -4.89888)	(-4.14646, 6.88411)
G002893965	-7.116612274999996	-0.34639808729199995	0.4336603862541221	0.57436476891069	(-7.95461, -6.29119)	(-1.45255, 0.735299)
G010646905	-7.756718380000008	0.010722277115500016	0.6436473994046545	0.8197612368164203	(-9.00667, -6.52205)	(-1.44307, 1.72313)
G015707995	-5.253525025000014	-0.6997751895504992	0.2728382520283757	0.3636832599001045	(-5.74907, -4.75784)	(-1.37525, -0.0188977)
G005876985	-7.811153945000002	0.1879613150285003	0.4885098082672309	0.6020545617330829	(-8.74822, -6.91263)	(-0.866772, 1.36779)
G002217365	-6.497871535000015	-0.5046290137305001	0.35746956084468756	0.459837182330474	(-7.21823, -5.87347)	(-1.32692, 0.408275)
G000900255	-11.672160977500004	0.850328194494001	2.935452889176927	2.7111168963824412	(-18.0421, -6.74609)	(-3.83532, 6.51673)
G013432195	-11.425719394000003	2.1433938977150047	2.3224939577980868	2.2622267960619435	(-16.0895, -7.78414)	(-1.52581, 6.56454)
G003044275	-6.9681636810000045	0.8004013853599983	1.6504482470890602	1.991017934003465	(-9.63736, -3.95862)	(-2.96044, 4.7848)
G003693265	-9.052403660000007	0.9697466557850005	0.807239387046869	0.9185674096645511	(-10.6234, -7.62127)	(-0.588343, 2.70223)
G008572545	-9.130233610000023	-0.3717753020099996	0.7789261624999307	0.993712378583359	(-10.6785, -7.80557)	(-2.19427, 1.53132)
G017132775	-8.113283244999996	-0.6350669466199999	0.48215088988968996	0.6672713720717885	(-9.08651, -7.29434)	(-1.82151, 0.666837)
G001439695	-6.449239010000003	-0.20915154314899984	0.2950790155824706	0.3907435175660439	(-7.04554, -5.92936)	(-0.910131, 0.538573)
G001866515	-9.101999664149998	1.0865750516949995	3.870260835554055	3.47370345139958	(-16.4698, -1.69752)	(-5.77397, 7.56136)
G000430225	-8.17344320499999	-0.540276891104	0.6525067040963474	0.8515753910758577	(-9.42938, -7.03085)	(-2.25676, 0.972263)
G000741685	-9.177218895000006	0.27763890610600017	0.812234926799093	0.9739494081555081	(-10.7634, -7.81621)	(-1.43238, 2.28544)
G020179495	-8.374736809999986	-0.05103708283500002	0.5188637801954614	0.6292764912761574	(-9.38481, -7.4699)	(-1.21149, 1.10717)
G900156335	-7.360332074999998	-0.34811614561349963	0.3381972446316563	0.4274163736815167	(-7.98588, -6.73162)	(-1.10646, 0.469303)
G002900365	-10.057330405450008	-1.6854555734795011	4.988509334472221	4.410769039819716	(-18.1402, 0.640266)	(-9.60139, 6.834)
G010669225	-8.146491879999997	0.036446693552000045	0.5475661759723348	0.7048601310514877	(-9.12193, -7.09572)	(-1.21227, 1.41453)
G016026595	-9.22005887345001	3.4262737869799973	3.2913119452362785	3.2568145907442267	(-14.769, -2.52819)	(-2.67518, 9.4002)
G006094355	-8.882976584999987	0.3189939009825	0.8432352255155667	0.9742898353296314	(-10.5188, -7.30407)	(-1.4514, 2.26236)
G002222045	-7.466214199999995	-0.23824730378350042	0.3393825413116591	0.420959370645255	(-8.08832, -6.82647)	(-0.932147, 0.61063)
G000903115	-11.33676121699999	1.040569666785	3.13927229805481	2.869590006522123	(-17.3749, -5.01266)	(-4.09494, 6.73258)
G003697165	-7.624748654999994	-1.0955515155599997	0.39801093449168096	0.5916948309336861	(-8.39236, -6.90722)	(-2.14787, 0.0222546)
G003046295	-4.783644709999992	-0.7611467582999981	0.17119816616750277	0.2282320833859916	(-5.12239, -4.46665)	(-1.20187, -0.346105)
G008694755	-10.057330405450008	-1.6854555734795011	4.988509334472221	4.410769039819716	(-18.1402, 0.640266)	(-9.60139, 6.834)
G013892435	-11.33676121699999	1.040569666785	3.13927229805481	2.869590006522123	(-17.3749, -5.01266)	(-4.09494, 6.73258)
G017167985	-10.057330405450008	-1.6854555734795011	4.988509334472221	4.410769039819716	(-18.1402, 0.640266)	(-9.60139, 6.834)
G001439845	-8.643336685000001	-0.8155473787954989	0.6875179662932166	0.9560256573194337	(-9.97749, -7.38178)	(-2.61677, 0.938097)
G001881495	-6.463259354999996	-1.5206440016850002	0.4489874779267615	0.6348105015638742	(-7.31642, -5.65535)	(-2.77749, -0.404606)
G000430245	-9.835110430000018	0.9522097478869992	1.0684443693065708	1.193794956825635	(-11.9951, -8.05499)	(-1.27022, 3.24424)
G000744945	-9.09416599499999	-0.7878264241589995	0.9622612292661019	1.3584905572136352	(-10.8368, -7.42332)	(-3.33262, 1.77977)
